# Photometry of EPIC-210408563
# 
# Description
# 
#     This photometry was produced by Erik Petigura using the `k2phot`
#     code. We used a stationary 36.0 pixel aperture to
#     construct simple aperture photometry from the K2 target pixel
#     file. We then modeled time- and position-dependent photometric
#     variability. The size and shape of the aperture was chosen to
#     minimize noise on three-hour timescales.
# 
# Attribution
# 
#     If you use this photometry, please cite
# 
#     1. Petigura et al. 2015, ApJ, 811, 102
#     2. Aigrain et al. 2016, MNRAS, 459, 2408
# 
# Code Availability
# 
#     Public URL: https://github.com/petigura/k2phot
#     Version: v1.0
#     Git SHA: 0e63443fee2083618488daec2635a9d1af284731
# 
# Column Description
# 
#     t (float): Time [BJD_TDB]
#     cad (int): Unique cadence number
#     fbg (float): Background flux [e-/s/pixel]
#     fsap (float): Simple aperture photometry [e-/s]
#     fdt_t_rollmed (float): Flux after removing variability associated with
#          pixel position [e-/s]
#     fdt_t_roll_2D (float): Flux after removing variability associated with
#          pixel position and time [e-/s]
#     bgmask (bool): Outlier in background flux
#     thrustermask (bool): Thruster fire
#     fdtmask (bool): Observation excluded from Gaussian process model
#     fmask (bool): Observation ignored in transit search
#
t,cad,fsap,fbg,fdt_t_rollmed,fdt_t_roll_2D,bgmask,thrustermask,fdtmask,fmask
2457062.106967,103759,238536.615812,6.153220,238958.677252,238347.542144,False,False,False,False
2457062.127399,103760,238508.251301,6.312853,238996.660783,238397.566142,False,False,False,False
2457062.147832,103761,238454.695007,5.843021,238994.085406,238406.956651,False,False,False,False
2457062.168264,103762,238327.552175,6.557081,238918.815826,238343.578285,False,False,False,False
2457062.188697,103763,238326.080713,6.438911,238969.771037,238406.350319,False,False,False,False
2457062.209129,103764,238242.093559,6.129756,238924.150263,238372.472109,False,False,False,False
2457062.229562,103765,238191.493980,6.696291,238904.311363,238364.301503,False,False,False,False
2457062.249994,103766,238133.745386,6.370122,238875.698080,238347.282600,False,False,False,False
2457062.270427,103767,238086.259804,6.696393,238859.294255,238342.399450,False,False,False,False
2457062.290859,103768,238029.837741,7.199809,238845.914773,238340.467006,False,False,False,False
2457062.311292,103769,237960.770512,6.383614,238837.984046,238343.910106,False,False,False,False
2457062.331724,103770,237898.233294,6.503963,238863.683485,238380.910446,False,False,False,False
2457062.352157,103771,237811.534215,6.318875,238891.993152,238420.448286,False,False,False,False
2457062.372589,103772,237659.410935,6.312979,238878.705908,238418.316874,False,False,False,False
2457062.393021,103773,237476.766698,7.215715,238865.972358,238416.667171,False,False,False,False
2457062.413454,103774,237323.180428,6.317841,238902.190547,238463.897601,False,False,False,False
2457062.433886,103775,237080.139199,7.774604,238829.910685,238402.558776,False,False,False,False
2457062.454319,103776,236900.139807,7.190134,238778.490921,238362.009269,False,False,False,False
2457062.474751,103777,238515.746912,6.507823,238926.235035,238520.553307,False,True,True,True
2457062.495184,103778,238497.425400,5.293652,238793.096640,238398.145023,False,False,False,False
2457062.515616,103779,238423.283966,5.950925,238794.027695,238409.736709,False,False,False,False
2457062.536049,103780,238331.904781,6.360576,238771.098922,238397.399755,False,False,False,False
2457062.556481,103781,238295.986300,6.291045,238803.439164,238440.263534,False,False,False,False
2457062.576913,103782,238190.101725,6.605764,238753.309193,238400.589217,False,False,False,False
2457062.597346,103783,238144.383628,6.428721,238751.271809,238408.940329,False,False,False,False
2457062.617778,103784,238082.419781,6.776667,238727.191855,238395.182252,False,False,False,False
2457062.638211,103785,238105.453189,6.704420,238779.861773,238458.108038,False,False,False,False
2457062.658643,103786,238089.977352,6.301260,238790.350847,238478.787551,False,False,False,False
2457062.679076,103787,238015.128886,7.161340,238743.543203,238442.105713,False,False,False,False
2457062.699508,103788,237975.439968,6.718596,238733.458787,238442.082986,False,False,False,False
2457062.719941,103789,239265.371958,6.841951,239070.612679,238789.235231,False,True,True,True
2457062.740373,103790,239049.780642,6.311248,238772.615685,238501.173805,False,False,False,False
2457062.760805,103791,238861.542139,5.579092,238644.454500,238382.886267,False,False,False,False
2457062.781238,103792,238804.381436,6.070110,238645.908599,238394.152821,False,False,False,False
2457062.801670,103793,238893.863923,5.773306,238808.300368,238566.296457,False,False,False,False
2457062.822103,103794,238633.174116,6.321777,238616.623759,238384.312034,False,False,False,False
2457062.842535,103795,238581.212945,5.752938,238633.363069,238410.684622,False,False,False,False
2457062.862968,103796,238493.401420,5.900738,238612.480057,238399.376678,False,False,False,False
2457062.883400,103797,238447.362903,6.184802,238631.260825,238427.675110,False,False,False,False
2457062.903833,103798,238357.810415,6.038361,238618.499568,238424.375068,False,False,False,False
2457062.924265,103799,238262.791088,6.519791,238601.561304,238416.842261,False,False,False,False
2457062.944697,103800,238176.076588,6.356110,238578.668913,238403.300414,False,False,False,False
2457062.965130,103801,238078.442408,7.405796,238536.895750,238370.823870,False,False,False,False
2457062.985562,103802,237981.974143,6.848842,238491.787581,238334.959125,False,False,False,False
2457063.005995,103803,237973.069540,6.221713,238526.535544,238378.898191,False,False,False,False
2457063.026427,103804,237870.216756,6.518019,238461.921752,238323.424203,False,False,False,False
2457063.046860,103805,237805.915942,6.690016,238431.142313,238301.734029,False,False,False,False
2457063.067292,103806,237775.500318,6.235630,238422.769942,238302.401377,False,False,False,False
2457063.087724,103807,237814.602068,6.642498,238480.357051,238368.979439,False,False,False,False
2457063.108157,103808,237741.596783,6.865428,238424.250752,238321.816381,False,False,False,False
2457063.128589,103809,237705.790899,6.719030,238407.618454,238314.080538,False,False,False,False
2457063.149022,103810,237652.059042,7.532726,238384.648811,238299.961368,False,False,False,False
2457063.169454,103811,237643.991694,6.643245,238425.801909,238349.920032,False,False,False,False
2457063.189887,103812,237533.275435,7.966549,238388.111227,238320.990953,False,False,False,False
2457063.210319,103813,238742.152456,6.906044,238405.307594,238346.905784,False,True,True,True
2457063.230751,103814,238688.537465,6.605081,238325.999687,238276.274288,False,True,True,True
2457063.251184,103815,238622.016138,6.269664,238264.077553,238222.987474,False,False,False,False
2457063.271616,103816,238579.836400,5.543263,238247.651730,238215.156718,False,False,False,False
2457063.292049,103817,238495.173315,6.493275,238208.877550,238184.938447,False,False,False,False
2457063.312481,103818,238524.526708,5.805888,238296.594954,238281.173572,False,False,False,False
2457063.332914,103819,238353.473990,6.085449,238190.714950,238183.773950,False,False,False,False
2457063.353346,103820,238286.501729,5.828149,238196.291953,238197.795096,False,False,False,False
2457063.373778,103821,238253.348862,6.372029,238247.410814,238257.322835,False,False,False,False
2457063.394211,103822,238166.231799,6.852242,238259.302385,238277.588873,False,False,False,False
2457063.414643,103823,238197.965134,6.983204,238384.417516,238411.045160,False,False,False,False
2457063.435076,103824,238020.738834,6.734438,238300.977055,238335.913517,False,False,False,False
2457063.455508,103825,237900.201463,6.350707,238262.105615,238305.319411,False,False,False,False
2457063.475941,103826,237815.743690,6.621071,238241.360919,238292.821701,False,False,False,False
2457063.496373,103827,237795.184037,7.054601,238275.840197,238335.518465,False,False,False,False
2457063.516805,103828,237751.932299,7.049824,238281.314727,238349.181950,False,False,False,False
2457063.537238,103829,237697.633971,6.524326,238268.153166,238344.181896,False,False,False,False
2457063.557670,103830,237630.023190,7.074347,238236.566103,238320.729737,False,False,False,False
2457063.578103,103831,237665.960236,6.202480,238297.144128,238389.417016,False,False,False,False
2457063.598535,103832,237650.363917,6.506233,238306.178752,238406.536318,False,False,False,False
2457063.618967,103833,237591.404933,7.190813,238273.733344,238382.151838,False,False,False,False
2457063.639400,103834,237607.854810,6.722400,238324.756838,238441.213453,False,False,False,False
2457063.659832,103835,237559.553319,7.532930,238323.942278,238448.415257,False,False,False,False
2457063.680265,103836,237465.102384,7.420676,238290.310381,238422.778779,False,False,False,False
2457063.721130,103838,238690.439946,7.157691,238383.452445,238531.852639,False,True,True,True
2457063.741562,103839,238675.766614,6.811183,238348.248563,238504.586950,False,False,False,False
2457063.761994,103840,238650.685118,6.905147,238301.673238,238465.932546,False,False,False,False
2457063.782427,103841,238638.699409,6.354105,238276.069561,238448.233405,False,False,False,False
2457063.802859,103842,238566.805984,6.907084,238199.633103,238379.685976,False,False,False,False
2457063.823292,103843,238604.022842,5.785363,238246.267018,238434.194278,False,False,False,False
2457063.843724,103844,238511.627911,5.782341,238180.074904,238375.862804,False,False,False,False
2457063.864156,103845,238731.287638,6.137163,238436.099379,238639.734903,False,False,False,False
2457063.884589,103846,238495.367688,5.971894,238259.898944,238471.370023,False,False,False,False
2457063.905021,103847,238290.887550,6.356991,238124.608907,238343.904298,False,False,False,False
2457063.925454,103848,238193.732542,5.580745,238119.604578,238346.713730,False,False,False,False
2457063.945886,103849,238147.217002,5.584378,238161.212166,238396.125477,False,False,False,False
2457063.966319,103850,238087.653634,5.889420,238173.777700,238416.486239,False,False,False,False
2457063.986751,103851,237997.712731,7.219318,238154.714920,238405.210525,False,False,False,False
2457064.007183,103852,237940.670382,6.878603,238164.307577,238422.582957,False,False,False,False
2457064.027616,103853,237845.692009,6.186515,238132.360377,238398.408868,False,False,False,False
2457064.048048,103854,237738.073202,6.289092,238085.232261,238359.047927,False,False,False,False
2457064.068481,103855,237740.510336,6.535874,238159.009076,238440.586806,False,False,False,False
2457064.088913,103856,237579.149590,7.115687,238055.651846,238344.987111,False,False,False,False
2457064.109345,103857,237489.712658,7.183168,238015.715977,238312.804929,False,False,False,False
2457064.129778,103858,237448.388766,6.279227,238010.962630,238315.802200,False,False,False,False
2457064.150210,103859,237390.881430,7.075452,237982.239613,238294.827227,False,False,False,False
2457064.170642,103860,237373.021075,6.547043,237985.598824,238305.932652,False,False,False,False
2457064.191075,103861,237375.900765,6.015165,238006.378654,238334.457480,False,False,False,False
2457064.211507,103862,237340.436875,6.683254,237984.401582,238320.224711,False,False,False,False
2457064.231940,103863,237310.104312,6.584702,237964.841751,238308.409066,False,False,False,False
2457064.252372,103864,237216.350433,7.107377,237893.569164,238244.881221,False,False,False,False
2457064.272804,103865,237222.501554,7.579435,237936.757073,238295.814857,False,False,False,False
2457064.293237,103866,237162.145656,6.522604,237928.079679,238294.884696,False,False,False,False
2457064.313669,103867,237066.010941,7.178711,237901.239101,238275.793477,False,False,False,False
2457064.334102,103868,237052.496860,6.719115,237967.030281,238349.336512,False,False,False,False
2457064.354534,103869,236991.503546,7.135905,237986.979411,238377.040459,False,False,False,False
2457064.374966,103870,236867.475580,7.341419,237961.479565,238359.298950,False,False,False,False
2457064.395399,103871,236735.655381,6.767993,237939.092044,238344.673598,False,False,False,False
2457064.415831,103872,236601.317351,6.781951,237930.458052,238343.806013,False,False,False,False
2457064.436264,103873,237434.237367,7.108317,237944.656479,238365.775586,False,True,True,True
2457064.456696,103874,237490.707047,6.553954,237943.171473,238372.066711,False,False,False,False
2457064.477129,103875,237377.954649,6.205711,237882.014579,238318.691357,False,False,False,False
2457064.497561,103876,237325.576345,6.463651,237870.759972,238315.223906,False,False,False,False
2457064.517993,103877,237313.468102,6.645161,237889.051181,238341.308303,False,False,False,False
2457064.538426,103878,237315.494458,7.009001,237911.821516,238371.878139,False,False,False,False
2457064.558858,103879,237329.273612,6.641482,237944.563650,238412.426232,False,False,False,False
2457064.579290,103880,237260.661337,7.140437,237889.823187,238365.498537,False,False,False,False
2457064.599723,103881,237258.013774,6.556234,237907.523564,238391.018709,False,False,False,False
2457064.620155,103882,237209.776807,7.902348,237878.250322,238369.572367,False,False,False,False
2457064.640587,103883,237212.044353,6.873391,237905.824903,238404.981241,False,False,False,False
2457064.661020,103884,237181.411116,7.435933,237911.116072,238418.114246,False,False,False,False
2457064.681452,103885,237865.426149,6.007046,237958.357973,238473.205579,False,True,True,True
2457064.701885,103886,237833.005590,6.678658,237823.574129,238346.278869,False,False,False,False
2457064.722317,103887,237800.716345,6.173888,237886.605984,238417.175760,False,False,False,False
2457064.742749,103888,237915.186769,6.659504,238092.481594,238630.924254,False,False,False,False
2457064.763182,103889,237740.618546,6.754884,238001.302501,238547.625933,False,False,False,False
2457064.783614,103890,237596.345531,6.827980,237911.916636,238466.128863,False,False,False,False
2457064.804047,103891,237546.515677,6.344890,237902.894033,238465.002956,False,False,False,False
2457064.824479,103892,237536.712775,6.044683,237933.753823,238503.767318,False,False,False,False
2457064.844911,103893,237479.270490,6.460623,237907.526827,238485.452836,False,False,False,False
2457064.865344,103894,237420.805413,6.919194,237882.546642,238468.392882,False,False,False,False
2457064.885776,103895,237393.403602,6.634660,237884.222066,238477.996276,False,False,False,False
2457064.906209,103896,237392.311167,6.278204,237909.322283,238511.032089,False,False,False,False
2457064.926641,103897,237345.984049,6.579611,237881.713444,238491.366216,False,False,False,False
2457064.947073,103898,237338.720486,6.576447,237897.323819,238514.926885,False,False,False,False
2457064.967506,103899,237272.821150,6.207506,237858.093515,238483.654024,False,False,False,False
2457064.987938,103900,237242.627282,6.754728,237850.404562,238483.929340,False,False,False,False
2457065.008370,103901,237160.836381,7.939457,237782.172944,238423.668711,False,False,False,False
2457065.028803,103902,237213.088796,6.869179,237846.789197,238496.262426,False,False,False,False
2457065.049235,103903,237142.209317,7.360742,237793.381265,238450.838084,False,False,False,False
2457065.069667,103904,237093.268475,7.261204,237763.600461,238429.046749,False,False,False,False
2457065.090100,103905,237078.799368,6.774779,237778.478883,238451.920207,False,False,False,False
2457065.110532,103906,236964.923917,7.738374,237705.071711,238386.513307,False,False,False,False
2457065.130965,103907,236925.481150,6.549016,237727.210171,238416.656924,False,False,False,False
2457065.151397,103908,236834.211159,6.513023,237717.067898,238414.524319,False,False,False,False
2457065.171829,103909,237535.650217,6.283010,237777.056353,238482.526560,False,True,True,True
2457065.192262,103910,237452.105659,6.832834,237589.090929,238302.578627,False,False,False,False
2457065.212694,103911,237385.986249,6.716787,237594.188347,238315.696807,False,False,False,False
2457065.233126,103912,237356.828860,6.579734,237624.158384,238353.690422,False,False,False,False
2457065.253559,103913,237235.153831,6.654886,237553.920083,238291.478082,False,False,False,False
2457065.273991,103914,237296.922858,6.761980,237680.851581,238426.437314,False,False,False,False
2457065.294424,103915,237215.075539,6.061511,237660.100618,238413.715463,False,False,False,False
2457065.314856,103916,237068.683120,7.090499,237562.844660,238324.489464,False,False,False,False
2457065.335288,103917,237061.163563,5.563278,237590.134700,238359.809643,False,False,False,False
2457065.355721,103918,236965.069371,7.257325,237524.117753,238301.822564,False,False,False,False
2457065.376153,103919,236953.011063,7.550959,237538.576909,238324.310732,False,False,False,False
2457065.396585,103920,236953.658063,7.367279,237555.593923,238349.355178,False,False,False,False
2457065.417018,103921,236875.459564,8.462759,237495.718817,238297.505422,False,False,False,False
2457065.437450,103922,236908.246808,6.892424,237547.683620,238357.492853,False,False,False,False
2457065.457882,103923,236863.488704,6.834042,237532.194849,238350.023214,False,False,False,False
2457065.478315,103924,236875.028447,6.578679,237578.839799,238404.683248,False,False,False,False
2457065.498747,103925,236751.149724,7.009778,237503.095804,238336.949597,False,False,False,False
2457065.519180,103926,236651.345775,7.782485,237480.590021,238322.448637,False,False,False,False
2457065.539612,103927,236597.507257,6.687729,237504.832132,238354.689328,False,False,False,False
2457065.560044,103928,236485.726089,6.486441,237498.184198,238356.033074,False,False,False,False
2457065.580477,103929,236288.159746,6.833858,237421.745142,238287.578009,False,False,False,False
2457065.600909,103930,236183.772318,7.065202,237458.151679,238331.960083,False,False,False,False
2457065.621341,103931,235935.213562,7.307031,237390.914875,238272.689620,False,False,False,False
2457065.641774,103932,235725.584878,7.329194,237364.721135,238254.452117,False,False,False,False
2457065.682638,103934,237657.181311,5.883068,237412.623649,238318.233901,False,True,True,True
2457065.703071,103935,237584.260767,5.991415,237401.043661,238314.575177,False,False,False,False
2457065.723503,103936,237525.471316,6.229836,237411.025932,238332.465422,False,False,False,False
2457065.743936,103937,237496.209796,6.182145,237458.628299,238387.961616,False,False,False,False
2457065.764368,103938,237473.984053,5.485610,237501.855178,238439.067191,False,False,False,False
2457065.784800,103939,237404.550977,6.923622,237494.126116,238439.200931,False,False,False,False
2457065.805233,103940,237435.143321,5.828999,237577.238123,238530.158956,False,False,False,False
2457065.825665,103941,237349.448296,7.313989,237545.376561,238506.125614,False,False,False,False
2457065.846097,103942,237272.582438,6.831549,237519.888557,238488.447278,False,False,False,False
2457065.866530,103943,237192.428749,6.525690,237484.907966,238461.256767,False,False,False,False
2457065.886962,103944,237110.968613,6.900712,237441.641683,238425.760088,False,False,False,False
2457065.907394,103945,237082.966495,6.971151,237452.161041,238444.027638,False,False,False,False
2457065.927827,103946,237063.822929,6.279851,237475.362110,238474.954543,False,False,False,False
2457065.948259,103947,236954.847859,7.629073,237405.275436,238412.570400,False,False,False,False
2457065.968691,103948,236919.929210,7.347860,237402.401118,238417.374347,False,False,False,False
2457065.989124,103949,237080.817517,7.389954,237592.583069,238615.209334,False,False,False,False
2457066.009556,103950,236873.363708,6.637511,237406.057885,238436.310986,False,False,False,False
2457066.029988,103951,236857.263711,6.764091,237401.573476,238439.426235,False,False,False,False
2457066.050421,103952,236855.974558,6.436152,237415.918716,238461.342975,False,False,False,False
2457066.070853,103953,236816.509912,5.958651,237392.854686,238445.821298,False,False,False,False
2457066.091285,103954,236807.760069,6.872154,237397.692072,238458.170938,False,False,False,False
2457066.111718,103955,236778.619066,6.410063,237377.780647,238445.740561,False,False,False,False
2457066.132150,103956,236698.398180,6.893996,237306.270625,238381.679495,False,False,False,False
2457066.152583,103957,237502.166607,6.645577,237300.972206,238383.796938,False,True,True,True
2457066.173015,103958,237454.038646,6.410829,237157.749006,238247.955391,False,True,True,True
2457066.193447,103959,237413.923132,6.552237,237167.205343,238264.758280,False,False,False,False
2457066.213880,103960,237293.016183,6.196795,237097.244866,238202.108242,False,False,False,False
2457066.234312,103961,237236.351360,6.088548,237093.315194,238205.451785,False,False,False,False
2457066.254744,103962,237213.764092,5.786637,237122.979554,238242.351232,False,False,False,False
2457066.275176,103963,237177.040701,5.929474,237150.263514,238276.831108,False,False,False,False
2457066.295609,103964,237116.823251,6.384200,237176.050531,238309.773861,False,False,False,False
2457066.316041,103965,237002.648184,6.601593,237153.908375,238294.746252,False,False,False,False
2457066.336473,103966,236956.007225,5.762308,237186.627034,238334.537267,False,False,False,False
2457066.356906,103967,236868.564808,6.715295,237162.949355,238317.888746,False,False,False,False
2457066.377338,103968,236799.796653,6.467620,237153.028494,238314.952843,False,False,False,False
2457066.397770,103969,236760.286437,6.241974,237171.240777,238340.104886,False,False,False,False
2457066.418203,103970,236820.204309,6.628187,237281.373499,238457.131174,False,False,False,False
2457066.438635,103971,236668.175223,6.024057,237163.183966,238345.788019,False,False,False,False
2457066.459068,103972,236592.790288,7.018606,237121.269994,238310.672281,False,False,False,False
2457066.479500,103973,236582.098866,6.917065,237137.570642,238333.721939,False,False,False,False
2457066.499932,103974,236570.010479,6.377471,237146.341961,238349.192161,False,False,False,False
2457066.520365,103975,236541.318982,6.811691,237133.812264,238343.310288,False,False,False,False
2457066.540797,103976,236479.977941,7.470507,237091.225830,238307.319533,False,False,False,False
2457066.561229,103977,236440.781301,7.118222,237074.577352,238297.213725,False,False,False,False
2457066.581662,103978,236418.036072,6.902700,237094.050812,238323.175892,False,False,False,False
2457066.602094,103979,236335.726590,7.547216,237070.537553,238306.096332,False,False,False,False
2457066.622526,103980,236265.957529,7.426482,237070.840217,238312.776876,False,False,False,False
2457066.642958,103981,236897.742916,7.230575,237195.219518,238443.477209,False,True,True,True
2457066.663391,103982,236943.366130,6.088983,237159.205379,238413.726333,False,False,False,False
2457066.683823,103983,236836.899239,6.076481,237131.759736,238392.485361,False,False,False,False
2457066.704255,103984,236807.020197,6.677251,237169.777234,238436.647939,False,False,False,False
2457066.724688,103985,236691.853694,6.982772,237113.448800,238386.404131,False,False,False,False
2457066.745120,103986,236696.871923,6.807553,237157.910657,238436.889274,False,False,False,False
2457066.765552,103987,236646.144968,6.218424,237135.785870,238420.725557,False,False,False,False
2457066.785985,103988,236602.135342,6.502313,237115.666298,238406.503974,False,False,False,False
2457066.806417,103989,236641.608140,6.527621,237174.425038,238471.096768,False,False,False,False
2457066.826849,103990,236571.056218,7.202505,237122.950424,238425.391433,False,False,False,False
2457066.847282,103991,236558.246724,6.787202,237129.760269,238437.904951,False,False,False,False
2457066.867714,103992,236529.575241,7.543679,237114.850766,238428.632698,False,False,False,False
2457066.888146,103993,236562.820266,6.903589,237159.142604,238478.494556,False,False,False,False
2457066.908579,103994,236586.160090,6.856748,237199.999493,238524.853445,False,False,False,False
2457066.929011,103995,236610.841812,6.398569,237246.560495,238576.847674,False,False,False,False
2457066.949443,103996,236552.951077,5.523204,237217.952831,238553.603618,False,False,False,False
2457066.969876,103997,236394.375992,7.144948,237110.123375,238451.067480,False,False,False,False
2457066.990308,103998,236317.696282,7.174584,237096.656881,238442.823252,False,False,False,False
2457067.010740,103999,236254.666927,6.914690,237092.677953,238443.994813,False,False,False,False
2457067.031173,104000,236126.749622,6.414463,237063.460634,238419.855501,False,False,False,False
2457067.051605,104001,235961.818854,6.728669,237019.115059,238380.514757,False,False,False,False
2457067.072037,104002,235802.543599,7.276317,236989.826600,238356.157276,False,False,False,False
2457067.092470,104003,235666.165552,6.804039,236967.351927,238338.539067,False,False,False,False
2457067.112902,104004,235425.367120,7.556406,236857.529431,238233.497877,False,False,False,False
2457067.133334,104005,236615.443870,6.856945,237039.453139,238420.127103,False,True,True,True
2457067.153766,104006,236675.291294,6.925517,237006.400956,238391.704038,False,True,True,True
2457067.174199,104007,236660.513900,6.045037,237029.302647,238419.157851,False,False,False,False
2457067.194631,104008,236565.530783,7.345260,236969.830699,238364.160449,False,False,False,False
2457067.215063,104009,236538.462402,7.071414,236982.717073,238381.443234,False,False,False,False
2457067.235496,104010,236437.460243,6.560356,236915.307941,238318.351833,False,False,False,False
2457067.255928,104011,236373.621604,6.842828,236879.390893,238286.673309,False,False,False,False
2457067.276360,104012,236376.775329,6.854207,236910.779719,238322.220944,False,False,False,False
2457067.296793,104013,236337.533834,6.955446,236894.468766,238309.988613,False,False,False,False
2457067.317225,104014,236308.195119,7.928544,236883.840234,238303.357987,False,False,False,False
2457067.337657,104015,236291.668248,6.522558,236886.757276,238310.191821,False,False,False,False
2457067.358090,104016,236351.894569,7.232408,236963.000790,238390.270579,False,False,False,False
2457067.378522,104017,236988.980447,6.552305,237172.166499,238603.189512,False,True,True,True
2457067.398954,104018,236970.050241,6.350839,236774.661657,238209.355529,False,True,True,True
2457067.419387,104019,236924.701137,5.473759,236818.981498,238257.263486,False,False,False,False
2457067.439819,104020,236879.182353,6.573499,236858.859706,238300.646655,False,False,False,False
2457067.460251,104021,236829.109080,6.638610,236871.988980,238317.197461,False,False,False,False
2457067.480683,104022,236777.668167,6.294014,236884.496164,238333.042380,False,False,False,False
2457067.501116,104023,236713.738135,6.549813,236898.728052,238350.527902,False,False,False,False
2457067.521548,104024,236630.863506,6.042356,236900.550928,238355.520077,False,False,False,False
2457067.541980,104025,236542.197424,7.049832,236874.817195,238332.870999,False,False,False,False
2457067.562413,104026,236492.571803,6.736508,236852.955504,238314.009090,False,False,False,False
2457067.582845,104027,236433.013428,6.791670,236837.203957,238301.172231,False,False,False,False
2457067.603277,104028,236440.518990,6.346429,236887.307670,238354.105332,False,False,False,False
2457067.644142,104030,236905.353893,6.498909,236796.345048,238268.544875,False,True,True,True
2457067.664574,104031,236887.026695,6.625818,236812.531690,238287.303987,False,False,False,False
2457067.685006,104032,236862.614583,6.297156,236850.394044,238327.652896,False,False,False,False
2457067.705439,104033,236821.619214,6.085293,236888.406471,238368.065860,False,False,False,False
2457067.725871,104034,236763.288464,6.392697,236906.516320,238388.490143,False,False,False,False
2457067.746303,104035,236705.750099,7.006966,236917.756947,238401.959038,False,False,False,False
2457067.766736,104036,236664.860671,6.432376,236934.477622,238420.821769,False,False,False,False
2457067.787168,104037,236606.702339,6.366299,236919.321208,238407.721176,False,False,False,False
2457067.807600,104038,236581.050281,6.571228,236929.057149,238419.426697,False,False,False,False
2457067.828032,104039,236570.738352,6.424294,236946.140968,238438.393870,False,False,False,False
2457067.848465,104040,236556.832063,6.614598,236962.834104,238456.884169,False,False,False,False
2457067.868897,104041,236506.053212,6.492569,236939.344761,238435.105844,False,False,False,False
2457067.889329,104042,236507.823423,6.820848,236951.919580,238449.305633,False,False,False,False
2457067.909762,104043,236544.439456,6.255789,237003.878487,238502.803532,False,False,False,False
2457067.930194,104044,236491.196967,6.187732,236971.417215,238471.795388,False,False,False,False
2457067.950626,104045,236466.918906,6.227549,236969.125726,238470.871314,False,False,False,False
2457067.971059,104046,236476.561936,6.567163,236992.859469,238495.886892,False,False,False,False
2457067.991491,104047,236446.889780,6.187397,236977.751905,238481.975756,False,False,False,False
2457068.011923,104048,236460.934824,6.194702,237001.717384,238507.052449,False,False,False,False
2457068.032355,104049,236413.408696,6.969447,236968.666651,238475.027921,False,False,False,False
2457068.052788,104050,236418.382807,6.786613,236977.894647,238485.197340,False,False,False,False
2457068.073220,104051,236414.190707,6.678096,236977.598811,238485.758391,False,False,False,False
2457068.093652,104052,236381.068494,7.319435,236956.453140,238465.385333,False,False,False,False
2457068.114085,104053,237297.579630,6.599984,237015.141075,238524.761887,False,True,True,True
2457068.134517,104054,237321.140715,5.975963,236905.121829,238415.347571,False,True,True,True
2457068.154949,104055,237275.213366,6.591802,236883.869618,238394.616907,False,False,False,False
2457068.175381,104056,237247.679057,6.033532,236883.101988,238394.287787,False,False,False,False
