# Photometry of EPIC-215900519
# 
# Description
# 
#     This photometry was produced by Erik Petigura using the `k2phot`
#     code. We used a stationary 18.0 pixel aperture to
#     construct simple aperture photometry from the K2 target pixel
#     file. We then modeled time- and position-dependent photometric
#     variability. The size and shape of the aperture was chosen to
#     minimize noise on three-hour timescales.
# 
# Attribution
# 
#     If you use this photometry, please cite
# 
#     1. Petigura et al. 2015, ApJ, 811, 102
#     2. Aigrain et al. 2016, MNRAS, 459, 2408
# 
# Code Availability
# 
#     Public URL: https://github.com/petigura/k2phot
#     Version: v1.0
#     Git SHA: 0e63443fee2083618488daec2635a9d1af284731
# 
# Column Description
# 
#     t (float): Time [BJD_TDB]
#     cad (int): Unique cadence number
#     fbg (float): Background flux [e-/s/pixel]
#     fsap (float): Simple aperture photometry [e-/s]
#     fdt_t_rollmed (float): Flux after removing variability associated with
#          pixel position [e-/s]
#     fdt_t_roll_2D (float): Flux after removing variability associated with
#          pixel position and time [e-/s]
#     bgmask (bool): Outlier in background flux
#     thrustermask (bool): Thruster fire
#     fdtmask (bool): Observation excluded from Gaussian process model
#     fmask (bool): Observation ignored in transit search
#
t,cad,fsap,fbg,fdt_t_rollmed,fdt_t_roll_2D,bgmask,thrustermask,fdtmask,fmask
2457311.641285,115971,201795.876060,52.784962,201850.141012,193771.541480,False,False,False,False
2457311.661717,115972,201749.875614,52.016951,201843.001874,193765.791525,False,False,False,False
2457311.682149,115973,201640.018864,51.435896,201750.092620,193679.657274,False,False,False,False
2457311.702581,115974,201433.960629,51.245226,201544.191372,193485.841935,False,False,False,False
2457311.723013,115975,201292.430305,53.706417,201104.585277,193063.565771,False,True,True,True
2457311.743445,115976,201155.612469,52.075708,200988.657429,192970.153217,False,False,False,False
2457311.763877,115977,200953.215488,52.170317,200758.438000,192767.584115,False,False,False,False
2457311.784309,115978,200785.777180,51.030279,200577.807612,192619.697089,False,False,False,False
2457311.804742,115979,200549.497959,53.009977,200339.958691,192419.650992,False,False,False,False
2457311.825174,115980,200400.504295,51.003376,200196.172383,192318.700630,False,False,False,False
2457311.845606,115981,200287.551132,52.767616,200093.471859,192263.851742,False,False,False,False
2457311.866038,115982,201445.443184,52.926510,201259.785992,193483.022566,False,False,False,False
2457311.886470,115983,200353.414104,51.791834,200168.563376,192449.657000,False,False,False,False
2457311.906902,115984,199644.546150,51.943935,199451.637862,191795.592056,False,False,False,False
2457311.927334,115985,199353.695114,52.547768,199138.855259,191550.681530,False,False,False,False
2457311.947766,115986,199142.431580,52.496094,198908.237204,191392.958735,False,False,False,False
2457311.988630,115988,198876.128544,51.817366,198724.966810,191370.621366,False,True,True,True
2457312.009062,115989,198766.646320,52.221228,198602.283033,191336.015734,False,False,False,False
2457312.029494,115990,198340.127171,53.050993,198153.044047,190979.960797,False,False,False,False
2457312.049926,115991,198258.140503,51.965851,198052.824210,190978.052458,False,False,False,False
2457312.070358,115992,198466.450996,50.482204,198250.504917,191279.193795,False,False,False,False
2457312.090790,115993,198333.886765,52.978920,198113.886621,191251.206287,False,False,False,False
2457312.111222,115994,198110.958149,52.546789,197894.601872,191145.736955,False,False,False,False
2457312.131654,115995,198160.561329,53.510519,197944.713830,191314.860861,False,False,False,False
2457312.152086,115996,198348.229092,51.188570,198140.097647,191634.458709,False,False,False,False
2457312.172518,115997,198284.692448,51.761732,198090.976366,191714.752075,False,False,False,False
2457312.192950,115998,198486.538784,52.392946,198302.167971,192060.549270,False,False,False,False
2457312.213382,115999,198795.422729,50.712830,198611.231740,192509.390554,False,False,False,False
2457312.233814,116000,198788.987209,51.038515,198593.895553,192636.974327,False,False,False,False
2457312.254246,116001,198718.549534,50.919432,198510.771974,192703.872102,False,False,False,False
2457312.274679,116002,198719.910336,51.457262,198496.200972,192844.371003,False,False,False,False
2457312.295111,116003,198726.953709,51.673643,198486.219903,192994.438890,False,False,False,False
2457312.315543,116004,199310.499485,50.683867,199056.829522,193729.997212,False,False,False,False
2457312.335975,116005,199120.722771,51.587894,198862.585179,193705.503632,False,False,False,False
2457312.356407,116006,199018.045410,49.891998,198764.938080,193782.296413,False,False,False,False
2457312.376839,116007,199383.576767,50.786049,199149.297319,194345.654145,False,False,False,False
2457312.397271,116008,199280.425682,51.448689,199077.611396,194457.381117,False,False,False,False
2457312.417703,116009,199067.885929,51.162611,198905.522392,194472.952186,False,False,False,False
2457312.438135,116010,198985.147758,51.339634,198876.543123,194635.697481,False,False,False,False
2457312.458567,116011,198784.330353,51.850662,198634.027146,194588.772497,False,True,True,True
2457312.478999,116012,198539.395687,51.109270,198455.850307,194609.830899,False,False,False,False
2457312.560727,116016,198108.930649,51.717934,197890.811545,194873.157905,False,True,True,True
2457312.581159,116017,197793.517704,50.838789,197567.730558,194763.608799,False,False,False,False
2457312.601591,116018,197544.812340,51.064167,197322.555756,194733.917413,False,False,False,False
2457312.622023,116019,197468.100418,51.801384,197254.331377,194882.786298,False,False,False,False
2457312.642455,116020,197164.948605,52.098894,196962.881757,194809.680850,False,False,False,False
2457312.662887,116021,196853.071339,52.055655,196649.931751,194715.954938,False,False,False,False
2457312.683319,116022,196378.651550,51.530151,196175.235128,194460.981424,False,False,False,False
2457312.703751,116023,196393.274830,50.071096,196187.564962,194693.134094,False,False,False,False
2457312.724183,116024,195947.076298,51.628126,195733.397441,194458.482305,False,False,False,False
2457312.744615,116025,195598.883595,51.788168,195371.551659,194315.432153,False,False,False,False
2457312.765047,116026,195188.027954,51.854980,194948.097047,194109.625626,False,False,False,False
2457312.785479,116027,194723.196564,49.952347,194472.115537,193849.713956,False,False,False,False
2457312.805911,116028,194241.383045,49.875845,193983.678988,193575.336488,False,False,False,False
2457312.826343,116029,193809.783470,50.919025,193552.252886,193355.516522,False,False,False,False
2457312.846775,116030,193845.113979,51.691866,193595.696091,193607.672243,False,False,False,False
2457312.867207,116031,193621.502750,50.867994,193390.383247,193607.740629,False,False,False,False
2457312.887640,116032,192990.232105,59.528799,192798.191709,193217.156985,False,False,False,False
2457312.908071,116033,192708.501434,51.409775,192555.628550,193171.992909,False,False,False,False
2457312.928504,116034,192446.493565,51.062620,192345.714067,193154.841219,False,False,False,False
2457312.948936,116035,192036.803501,51.085081,191831.956574,192828.783966,False,True,True,True
2457312.969368,116036,191653.218895,51.257008,191468.057964,192647.109255,False,False,False,False
2457312.989800,116037,191355.804749,51.981506,191140.832075,192496.226566,False,False,False,False
2457313.010232,116038,194143.910599,52.072166,193918.812895,195444.277555,False,False,False,False
2457313.030664,116039,191513.075085,50.072855,191283.477121,192972.361035,False,False,False,False
2457313.051096,116040,190737.259949,50.345703,190518.528106,192363.814576,False,False,False,False
2457313.071528,116041,190320.252155,48.081305,190112.655264,192106.983249,False,False,False,False
2457313.091960,116042,189957.213070,50.887011,189758.300585,191893.979744,False,False,False,False
2457313.112392,116043,189842.799397,50.842535,189642.584198,191911.615203,False,False,False,False
2457313.132824,116044,189426.654453,50.931791,189217.710133,191611.805475,False,False,False,False
2457313.153256,116045,189021.940014,49.714518,188806.367288,191316.973780,False,False,False,False
2457313.173688,116046,188627.458897,51.190428,188400.646820,191018.966452,False,False,False,False
2457313.194120,116047,188468.208942,48.653357,188225.701717,190942.718935,False,False,False,False
2457313.214552,116048,188214.968475,49.146835,187960.836341,190767.341116,False,False,False,False
2457313.234984,116049,188951.687595,49.459013,188693.020786,191579.633065,False,False,False,False
2457313.255416,116050,188374.924332,50.054955,188129.647275,191086.845648,False,False,False,False
2457313.275848,116051,188071.505974,49.568790,187855.223601,190873.370558,False,False,False,False
2457313.296280,116052,188074.896027,48.510391,187897.701232,190967.069490,False,False,False,False
2457313.316712,116053,188076.665958,49.152632,187949.715765,191060.517129,False,False,False,False
2457313.337144,116054,188066.030872,48.757254,187977.683310,191120.095014,False,False,False,False
2457313.357576,116055,188180.292583,47.779627,188135.750098,191299.941829,False,False,False,False
2457313.378008,116056,188280.959290,50.576202,188305.113527,191481.275309,False,False,False,False
2457313.398440,116057,188814.890270,48.795755,188889.299517,192067.667983,False,False,False,False
2457313.418872,116058,188975.868637,48.958351,189075.154447,192246.039395,False,False,False,False
2457313.439304,116059,189107.122849,51.776070,189040.110978,192193.921140,False,True,True,True
2457313.459736,116060,189308.020378,49.830784,189347.366548,192474.634659,False,False,False,False
2457313.480168,116061,189373.153301,50.847193,189372.114531,192463.522140,False,False,False,False
2457313.500600,116062,189619.861103,50.342505,189565.928921,192612.329540,False,False,False,False
2457313.521032,116063,189745.355408,51.513641,189640.847935,192633.289691,False,False,False,False
2457313.541464,116064,192122.786732,51.330374,191969.420804,194899.167894,False,False,False,False
2457313.561896,116065,191065.638325,51.092260,190870.079097,193728.632085,False,False,False,False
2457313.582328,116066,190996.189632,51.205767,190772.724850,193551.839717,False,False,False,False
2457313.602760,116067,191000.355923,49.364168,190761.348531,193453.054407,False,False,False,False
2457313.623192,116068,191128.452660,48.240406,190894.142150,193490.757177,False,False,False,False
2457313.643624,116069,191222.492287,51.395702,190994.739625,193488.887805,False,False,False,False
2457313.664056,116070,191473.106812,51.579315,191250.785409,193635.407122,False,False,False,False
2457313.684488,116071,191615.981853,50.700434,191401.644576,193670.009846,False,False,False,False
2457313.704920,116072,191736.813347,50.417118,191522.533998,193668.254687,False,False,False,False
2457313.725352,116073,191873.312965,50.464092,191649.205535,193666.240629,False,False,False,False
2457313.745784,116074,192157.784607,49.759399,191922.664696,193805.329185,False,False,False,False
2457313.766216,116075,192245.777248,49.373201,191992.868510,193735.841099,False,False,False,False
2457313.786648,116076,192308.195690,50.277353,192048.416902,193646.740052,False,False,False,False
2457313.807080,116077,192406.744457,51.091318,192150.500672,193599.585035,False,False,False,False
2457313.827512,116078,192534.610786,52.139858,192295.770540,193591.398229,False,False,False,False
2457313.847944,116079,192687.967682,50.979446,192479.822118,193618.141728,False,False,False,False
2457313.868376,116080,192904.372414,52.898235,192737.903773,193715.431381,False,False,False,False
2457313.888808,116081,193010.641125,50.208078,192893.303321,193706.918347,False,False,False,False
2457313.909240,116082,206997.566151,51.670218,206936.318255,207583.258735,False,False,False,False
2457313.950104,116084,194464.019775,53.464294,194502.330796,194809.039498,False,True,True,True
2457313.970536,116085,194078.767643,51.786055,193932.193581,194066.027423,False,False,False,False
2457313.990968,116086,193793.357018,51.657093,193738.070826,193697.629550,False,False,False,False
2457314.011400,116087,193605.982067,52.015421,193619.784068,193403.987126,False,False,False,False
2457314.031832,116088,193535.407589,53.725023,193578.148969,193186.218258,False,False,False,False
2457314.052264,116089,193468.692131,51.786716,193505.280035,192936.733785,False,False,False,False
2457314.072696,116090,193433.225266,53.166878,193443.355226,192697.992646,False,False,False,False
2457314.093128,116091,193648.877819,52.190775,193627.912510,192705.797760,False,False,False,False
2457314.113560,116092,196631.020741,52.167807,196581.355578,195482.809052,False,False,False,False
2457314.133992,116093,195157.881252,54.462160,195085.411721,193810.993099,False,False,False,False
2457314.154424,116094,194596.524136,50.800478,194492.234987,193042.726033,False,False,False,False
2457314.174856,116095,194357.883282,51.090967,194230.971879,192607.366703,False,False,False,False
2457314.195288,116096,194664.718372,50.617056,194505.776255,192709.263750,False,False,False,False
2457314.215720,116097,194510.235004,53.271368,194323.742194,192355.688496,False,False,False,False
2457314.236152,116098,197389.500275,50.126541,197182.004118,195043.942716,False,False,False,False
2457314.256584,116099,198077.144817,51.418726,197845.523914,195539.138292,False,False,False,False
2457314.277016,116100,195768.841831,51.850737,195525.386268,193052.492914,False,False,False,False
2457314.297448,116101,195406.674416,50.332745,195156.494896,192519.033990,False,False,False,False
2457314.317880,116102,195137.029369,52.067575,194885.497216,192085.515502,False,False,False,False
2457314.338312,116103,194815.137268,51.569885,194566.191961,191605.830219,False,False,False,False
2457314.358744,116104,194681.186371,51.668472,194436.477791,191317.958029,False,False,False,False
2457314.379176,116105,194506.536644,52.390614,194271.735522,190997.348755,False,False,False,False
2457314.399608,116106,194645.056911,52.193789,194420.085669,190992.180397,False,False,False,False
2457314.420040,116107,194711.651558,52.116573,194494.652110,190915.623496,False,False,False,False
2457314.440472,116108,194973.268017,51.600870,194754.372292,191026.652107,False,False,False,False
2457314.460904,116109,195445.829868,51.558287,195229.098974,191355.145654,False,False,False,False
2457314.481336,116110,195699.301125,51.129436,195475.759714,191458.052795,False,False,False,False
2457314.501768,116111,195655.831524,50.978235,195420.065720,191261.094057,False,False,False,False
2457314.522200,116112,195566.689156,51.624874,195323.847844,191026.105154,False,False,False,False
2457314.542632,116113,195391.136906,52.500959,195146.291925,190712.273046,False,False,False,False
2457314.563064,116114,195416.799450,50.325266,195166.311504,190598.502912,False,False,False,False
2457314.583496,116115,195548.730694,51.148951,195292.852041,190593.733266,False,False,False,False
2457314.603928,116116,196458.661186,49.530827,196198.397714,191370.433837,False,False,False,False
2457314.624360,116117,196324.362068,51.052975,196064.674488,191110.316085,False,False,False,False
2457314.644792,116118,196533.659443,53.844702,196278.794601,191200.478433,False,False,False,False
2457314.665224,116119,196765.360916,52.570610,196798.482205,191598.627296,False,True,True,True
2457314.685656,116120,197174.598976,53.758007,197062.785114,191743.795250,False,False,False,False
2457314.706088,116121,197564.457565,53.762886,197540.753556,192105.020440,False,False,False,False
2457314.726520,116122,197981.787407,52.914555,198007.004858,192456.906897,False,False,False,False
2457314.746952,116123,198308.834965,54.009535,198352.598977,192690.506076,False,False,False,False
2457314.767384,116124,199621.535568,53.681618,199655.433969,193883.712849,False,False,False,False
2457314.787816,116125,199485.669064,52.531023,199495.868417,193616.883778,False,False,False,False
2457314.808248,116126,199801.132534,52.940706,199775.590067,193791.711288,False,False,False,False
2457314.828680,116127,200891.964008,58.271429,200828.541806,194742.149546,False,False,False,False
2457314.849112,116128,200326.919724,52.245125,200222.934946,194036.426209,False,False,False,False
2457314.869544,116129,200408.818626,53.745319,200259.161880,193974.955179,False,False,False,False
2457314.889976,116130,200681.234779,52.854198,200490.873282,194111.418539,False,False,False,False
2457314.910408,116131,200899.943096,53.356195,200689.340460,194217.124834,False,False,False,False
2457314.930840,116132,201006.949707,52.651733,200775.026922,194212.581114,False,False,False,False
2457314.951272,116133,201138.567333,56.692850,200887.849444,194237.758187,False,False,False,False
2457314.971704,116134,201368.610134,50.671053,201106.278892,194371.187546,False,False,False,False
2457314.992136,116135,201598.975418,53.751732,201346.372876,194528.994271,False,False,False,False
2457315.012568,116136,201769.666412,52.843338,201524.668175,194627.793140,False,False,False,False
2457315.033000,116137,201830.742390,52.591589,201593.724916,194620.229023,False,False,False,False
2457315.053432,116138,202161.415386,52.867395,201931.107064,194883.957476,False,False,False,False
2457315.073864,116139,202195.684818,53.264662,201965.129900,194847.395306,False,False,False,False
2457315.094296,116140,202325.386696,52.686077,202093.890380,194908.746703,False,False,False,False
2457315.114728,116141,202512.085949,52.143686,202269.594033,195020.333290,False,False,False,False
2457315.135160,116142,202358.532341,51.545841,202107.883131,194797.918343,False,False,False,False
2457315.155592,116143,202039.311237,52.007177,201779.829930,194412.702574,False,False,False,False
2457315.176024,116144,201841.497154,53.952869,201578.726283,194158.113025,False,False,False,False
2457315.196456,116145,201753.451019,51.620071,201494.816347,194024.532864,False,False,False,False
2457315.216888,116146,201626.987198,53.100426,201379.247804,193863.254532,False,False,False,False
2457315.237320,116147,201491.091599,52.457253,201261.390717,193703.797703,False,False,False,False
2457315.257752,116148,201437.312901,52.848967,201231.352753,193636.421982,False,False,False,False
2457315.278184,116149,201339.888180,52.622637,201165.266278,193537.415281,False,False,False,False
2457315.298616,116150,203190.264172,53.666849,203056.011466,195399.815751,False,False,False,False
2457315.319048,116151,202199.834278,52.031668,202110.161788,194430.355855,False,False,False,False
2457315.339480,116152,202171.525177,52.669235,202126.666883,194428.144575,False,False,False,False
2457315.359911,116153,201514.915318,52.886045,201527.617500,193815.432455,False,False,False,False
2457315.380343,116154,201181.481503,52.869890,201245.161787,193524.525763,False,False,False,False
2457315.400775,116155,200847.515316,51.861467,200693.328933,192969.610181,False,True,True,True
2457315.421207,116156,200650.985348,52.716478,200618.921443,192897.641808,False,False,False,False
2457315.441639,116157,200786.050674,53.165092,200710.816019,192997.647218,False,False,False,False
2457315.462071,116158,200538.517349,53.961205,200419.292011,192720.051108,False,False,False,False
2457315.482503,116159,200270.994419,53.148039,200104.382010,192425.025566,False,False,False,False
2457315.502935,116160,199935.541176,53.186260,199726.646696,192073.264854,False,False,False,False
2457315.523367,116161,199655.998402,51.796804,199412.111706,191790.920733,False,False,False,False
2457315.543799,116162,199417.812317,52.046661,199153.405756,191570.739245,False,False,False,False
2457315.564231,116163,199320.302299,52.276035,199048.652848,191510.953702,False,False,False,False
2457315.584663,116164,199124.314209,52.777496,198868.169774,191381.979887,False,False,False,False
2457315.605095,116165,198896.327198,51.833181,198656.117174,191228.065805,False,False,False,False
2457315.625527,116166,198594.320599,51.699793,198361.306953,190998.101146,False,False,False,False
2457315.645959,116167,198381.731331,52.333706,198145.506856,190853.917117,False,False,False,False
2457315.666391,116168,198159.154106,52.480137,197916.224764,190703.073237,False,False,False,False
2457315.686823,116169,198003.738171,51.937387,197748.422763,190620.569222,False,False,False,False
2457315.707255,116170,197922.760704,50.952900,197659.311346,190623.638827,False,False,False,False
2457315.727687,116171,197840.012337,52.304928,197579.115303,190642.515143,False,False,False,False
2457315.748119,116172,197975.209679,52.294483,197728.089055,190897.445361,False,False,False,False
2457315.768551,116173,197886.582024,50.082371,197666.076561,190948.250186,False,False,False,False
2457315.788983,116174,198781.782692,52.462383,198601.671131,192003.483193,False,False,False,False
2457315.809415,116175,198041.571846,52.166592,197909.917452,191438.133118,False,False,False,False
2457315.829847,116176,197937.984856,52.343174,197867.078007,191528.386737,False,False,False,False
2457315.850279,116177,197896.003437,52.002386,197886.620027,191687.621939,False,False,False,False
2457315.870711,116178,197916.355251,53.031923,197958.592547,191905.778936,False,False,False,False
2457315.911575,116180,198957.891830,54.183723,198467.569146,192726.069280,False,True,True,True
2457315.932007,116181,198106.637459,53.965267,196660.431684,191083.756353,False,True,True,True
2457315.952439,116182,198083.661877,52.574320,196837.012898,191431.037086,False,False,False,False
2457315.972871,116183,198071.073151,53.314987,196984.068633,191754.471934,False,False,False,False
2457315.993303,116184,198083.044415,52.175928,197182.950527,192135.197330,False,False,False,False
2457316.013734,116185,198120.936283,52.765791,197405.487682,192544.807270,False,False,False,False
2457316.034166,116186,198246.817741,53.611668,197697.823766,193029.198953,False,False,False,False
2457316.054598,116187,198235.702843,53.550373,197847.045981,193375.194148,False,False,False,False
2457316.075030,116188,198179.482643,54.148113,197925.907530,193655.261803,False,False,False,False
2457316.095462,116189,211467.924294,56.412060,211336.459385,207271.159198,False,False,False,False
2457316.115894,116190,199199.175117,53.747097,199143.915634,195287.788238,False,False,False,False
2457316.136326,116191,198284.086441,52.513817,198275.438451,194631.987008,False,False,False,False
2457316.156758,116192,197931.029858,52.549021,197956.691588,194529.078874,False,False,False,False
2457316.177190,116193,197877.883148,51.478073,197916.094927,194707.134147,False,False,False,False
2457316.197622,116194,197688.048462,52.318787,197725.885563,194738.026766,False,False,False,False
2457316.218054,116195,197458.811157,52.098785,197484.619085,194719.943034,False,False,False,False
2457316.238486,116196,197319.903053,53.191479,197325.891607,194786.093728,False,False,False,False
2457316.258918,116197,197033.948341,52.248943,197017.140825,194703.525964,False,False,False,False
2457316.279350,116198,196632.203861,51.680464,196576.849097,194490.327478,False,False,False,False
2457316.299782,116199,196344.781254,53.487623,196240.669502,194381.743774,False,False,False,False
2457316.320214,116200,196057.581749,51.856647,195913.008743,194281.772157,False,False,False,False
2457316.340646,116201,195716.022205,52.024282,195533.117060,194129.252873,False,False,False,False
2457316.361078,116202,195605.595814,50.933157,195388.508326,194211.280337,False,False,False,False
2457316.381510,116203,194949.464954,50.755270,194705.681967,193753.936332,False,False,False,False
2457316.401942,116204,194550.573959,51.771767,194292.482204,193564.650412,False,False,False,False
2457316.422374,116205,194245.148232,51.122509,193982.069973,193476.163180,False,False,False,False
2457316.442805,116206,193953.453632,50.027258,193685.657261,193399.271778,False,False,False,False
2457316.463238,116207,195198.072426,50.581829,194924.500450,194854.824334,False,False,False,False
2457316.483669,116208,194419.756088,51.325966,194149.506374,194293.317641,False,False,False,False
2457316.504101,116209,193649.868801,51.313967,193387.190061,193740.866825,False,False,False,False
2457316.524533,116210,193077.060760,51.617111,192823.672947,193383.199382,False,False,False,False
2457316.544965,116211,192481.532700,50.703926,192227.701521,192988.676097,False,False,False,False
2457316.565397,116212,192015.718365,50.410334,191763.886478,192721.531299,False,False,False,False
2457316.585829,116213,191599.233677,50.130186,191351.503800,192500.675071,False,False,False,False
2457316.606261,116214,191546.039494,49.248640,191296.730679,192631.930228,False,False,False,False
2457316.626693,116215,191641.427151,50.682375,191388.989081,192904.376902,False,False,False,False
2457316.647125,116216,191001.085606,48.731291,190744.224971,192433.633560,False,False,False,False
2457316.667557,116217,190538.238468,52.527388,190277.448879,192134.394322,False,False,False,False
2457316.687989,116218,190268.800083,49.806547,190002.663100,192020.366135,False,False,False,False
2457316.708421,116219,190033.185051,49.944431,189766.718155,191938.114560,False,False,False,False
2457316.728853,116220,189739.243511,49.007929,189472.417235,191790.177148,False,False,False,False
2457316.749285,116221,190284.402111,51.199167,190023.974156,192480.521525,False,False,False,False
2457316.769717,116222,189751.706898,50.731863,189503.207825,192090.734286,False,False,False,False
2457316.790149,116223,189440.366661,49.916096,189212.171183,191922.656848,False,False,False,False
2457316.810581,116224,189101.062050,49.768322,188899.357175,191724.591278,False,False,False,False
2457316.831013,116225,188701.553684,49.273954,188536.710082,191468.306894,False,False,False,False
2457316.851444,116226,188301.785389,49.089956,188169.680180,191199.100555,False,False,False,False
2457316.871877,116227,187934.427670,50.259630,187841.166527,190959.739063,False,True,True,True
2457316.892308,116228,187748.695038,51.524612,187766.006624,190964.944953,False,False,False,False
2457316.912740,116229,187590.458286,50.367979,187576.790685,190847.215092,False,False,False,False
2457316.933172,116230,187515.678902,50.884945,187471.441085,190804.399450,False,False,False,False
2457316.953604,116231,187624.629551,49.973692,187545.987186,190932.472782,False,False,False,False
2457316.974036,116232,187689.520012,50.021305,187570.880356,191001.853778,False,False,False,False
2457316.994468,116233,187793.631351,51.832960,187646.577942,191112.985733,False,False,False,False
2457317.014900,116234,187700.965519,52.405378,187523.304525,191016.098280,False,False,False,False
2457317.035332,116235,187868.252865,49.686693,187650.752011,191160.907801,False,False,False,False
2457317.055764,116236,188070.285686,50.272333,187829.750296,191348.287249,False,False,False,False
2457317.076196,116237,188231.317867,50.781542,187971.349811,191489.347765,False,False,False,False
2457317.096628,116238,188587.206982,51.671701,188313.763677,191822.380988,False,False,False,False
2457317.117060,116239,189031.260532,50.750029,188751.996442,192242.486543,False,False,False,False
2457317.137492,116240,189571.325329,50.138712,189286.921355,192750.649404,False,False,False,False
2457317.157924,116241,189463.992954,50.209532,189184.455301,192612.913671,False,False,False,False
2457317.178356,116242,189737.082756,50.809238,189466.769842,192851.592239,False,False,False,False
2457317.198788,116243,190077.927006,50.710066,189818.632499,193151.609203,False,False,False,False
2457317.219220,116244,190257.995144,51.001619,189999.055157,193272.145207,False,False,False,False
2457317.239651,116245,196739.614628,50.498579,196483.562143,199688.907252,False,False,False,False
2457317.260083,116246,192083.118095,51.446873,191830.791219,194960.725522,False,False,False,False
2457317.280515,116247,191304.777431,50.600649,191050.544887,194097.606546,False,False,False,False
2457317.300947,116248,191346.611359,49.934219,191089.786943,194046.729440,False,False,False,False
2457317.321379,116249,192286.916912,49.757349,192024.042223,194883.840862,False,False,False,False
2457317.341811,116250,191983.820164,49.383329,191716.224969,194472.086231,False,False,False,False
2457317.362243,116251,191931.077457,50.587049,191661.971525,194307.342043,False,False,False,False
2457317.382675,116252,192183.719280,49.494196,191913.854250,194442.424115,False,False,False,False
2457317.403107,116253,192353.986019,50.707445,192085.769489,194491.479342,False,False,False,False
2457317.423539,116254,192672.060459,49.504057,192411.370269,194688.418004,False,False,False,False
2457317.443971,116255,192718.801449,50.758348,192471.685730,194614.526763,False,False,False,False
