# Photometry of EPIC-210613397
# 
# Description
# 
#     This photometry was produced by Erik Petigura using the `k2phot`
#     code. We used a stationary 21.0 pixel aperture to
#     construct simple aperture photometry from the K2 target pixel
#     file. We then modeled time- and position-dependent photometric
#     variability. The size and shape of the aperture was chosen to
#     minimize noise on three-hour timescales.
# 
# Attribution
# 
#     If you use this photometry, please cite
# 
#     1. Petigura et al. 2015, ApJ, 811, 102
#     2. Aigrain et al. 2016, MNRAS, 459, 2408
# 
# Code Availability
# 
#     Public URL: https://github.com/petigura/k2phot
#     Version: v1.0
#     Git SHA: 0e63443fee2083618488daec2635a9d1af284731
# 
# Column Description
# 
#     t (float): Time [BJD_TDB]
#     cad (int): Unique cadence number
#     fbg (float): Background flux [e-/s/pixel]
#     fsap (float): Simple aperture photometry [e-/s]
#     fdt_t_rollmed (float): Flux after removing variability associated with
#          pixel position [e-/s]
#     fdt_t_roll_2D (float): Flux after removing variability associated with
#          pixel position and time [e-/s]
#     bgmask (bool): Outlier in background flux
#     thrustermask (bool): Thruster fire
#     fdtmask (bool): Observation excluded from Gaussian process model
#     fmask (bool): Observation ignored in transit search
#
t,cad,fsap,fbg,fdt_t_rollmed,fdt_t_roll_2D,bgmask,thrustermask,fdtmask,fmask
2457062.985191,103802,817775.356956,52.289864,814164.638342,814909.721859,False,False,False,False
2457063.005623,103803,818611.378075,49.872261,814678.598550,814983.693091,False,False,False,False
2457063.026056,103804,819212.143284,50.509258,814943.350711,814790.099189,False,False,False,False
2457063.046488,103805,819857.876074,51.372911,815230.182651,814602.295618,False,False,False,False
2457063.066920,103806,820744.957090,50.758173,815819.861732,814703.222583,False,False,False,False
2457063.087352,103807,821628.471161,54.286957,816411.214826,814793.995722,False,False,False,False
2457063.107784,103808,821990.909725,53.471241,816495.387500,814368.125800,False,False,False,False
2457063.128217,103809,822638.071386,53.766893,816869.747474,814225.430107,False,False,False,False
2457063.148649,103810,823440.844095,54.384336,817374.715065,814208.849013,False,False,False,False
2457063.169081,103811,824494.630589,53.009930,818112.934848,814423.579695,False,False,False,False
2457063.189513,103812,825531.034559,56.480997,818833.670909,814621.478906,False,False,False,False
2457063.209946,103813,819610.757235,51.858313,821402.989330,816671.229790,False,True,True,True
2457063.230378,103814,819102.059988,48.998018,821987.833101,816742.377861,False,True,True,True
2457063.250810,103815,820461.740877,49.733007,822778.548286,817027.864102,False,False,False,False
2457063.271242,103816,821721.780758,50.189167,823436.588440,817191.712859,False,False,False,False
2457063.291674,103817,822947.500956,51.659575,824108.742977,817383.222163,False,False,False,False
2457063.312107,103818,824131.862335,52.246857,824793.146820,817602.979813,False,False,False,False
2457063.332539,103819,825164.403082,50.550768,825383.971955,817747.538295,False,False,False,False
2457063.352971,103820,826148.849966,51.851351,825942.262808,817880.215060,False,False,False,False
2457063.373403,103821,827223.468191,50.085909,826559.427527,818094.589630,False,False,False,False
2457063.393836,103822,828253.096733,50.121651,827075.088453,818232.338288,False,False,False,False
2457063.414268,103823,829236.071634,48.297758,827596.636375,818402.758082,False,False,False,False
2457063.434700,103824,830068.037052,50.221996,827936.147693,818419.689008,False,False,False,False
2457063.455132,103825,830733.655294,48.956972,828160.803356,818351.919131,False,False,False,False
2457063.475565,103826,831368.659262,48.961123,828426.829737,818357.100271,False,False,False,False
2457063.495997,103827,831855.274090,48.700260,828559.786792,818262.046421,False,False,False,False
2457063.516429,103828,832455.330307,49.404495,828792.036133,818300.178752,False,False,False,False
2457063.536861,103829,832765.791969,50.273186,828738.266839,818087.046307,False,False,False,False
2457063.557293,103830,833050.402315,49.144690,828623.185829,817848.017304,False,False,False,False
2457063.577726,103831,833146.806488,47.422516,828359.465029,817496.212882,False,False,False,False
2457063.598158,103832,833139.489332,50.092813,827905.961484,816990.725992,False,False,False,False
2457063.618590,103833,833054.265223,52.095472,827411.841428,816480.745489,False,False,False,False
2457063.639022,103834,832942.552544,54.185829,826955.196103,816044.167164,False,False,False,False
2457063.659454,103835,832987.434591,55.311831,826697.947644,815842.502411,False,False,False,False
2457063.679887,103836,832958.545963,55.385326,826403.011167,815638.039617,False,False,False,False
2457063.720751,103838,822977.576796,48.837717,827619.590029,817136.675665,False,True,True,True
2457063.741183,103839,822792.634970,48.600084,827034.708005,816741.082581,False,False,False,False
2457063.761615,103840,822750.654551,48.054441,826499.231145,816425.207895,False,False,False,False
2457063.782048,103841,822771.694529,46.987837,826037.626616,816211.886895,False,False,False,False
2457063.802480,103842,822831.400921,51.382664,825653.717510,816103.132182,False,False,False,False
2457063.822912,103843,823453.252922,49.016396,825760.668804,816510.129903,False,False,False,False
2457063.843344,103844,823403.782177,48.811314,825200.449845,816272.715218,False,False,False,False
2457063.863777,103845,824087.642178,49.684925,825457.134449,816872.676438,False,False,False,False
2457063.884209,103846,823282.882397,50.007023,824136.775345,815913.659053,False,False,False,False
2457063.904641,103847,822930.208445,50.736967,823319.052373,815472.813508,False,False,False,False
2457063.925073,103848,822675.812120,50.626608,822528.253309,815071.789521,False,False,False,False
2457063.945505,103849,822754.590092,51.516186,822133.068660,815076.565425,False,False,False,False
2457063.965938,103850,822854.788191,50.388926,821870.158555,815221.004342,False,False,False,False
2457063.986370,103851,822975.213350,51.082312,821623.860377,815386.597280,False,False,False,False
2457064.006802,103852,822987.172064,49.929644,821290.489104,815466.780702,False,False,False,False
2457064.027234,103853,823092.481628,50.372681,821064.231924,815652.829744,False,False,False,False
2457064.047666,103854,823018.197697,54.828930,820660.278510,815657.023842,False,False,False,False
2457064.068099,103855,823318.205868,50.535877,820515.916225,815913.758830,False,False,False,False
2457064.088531,103856,823290.456688,54.223701,820086.805189,815875.821199,False,False,False,False
2457064.108963,103857,823520.551929,54.446011,819909.028457,816076.473114,False,False,False,False
2457064.129395,103858,823702.680536,54.932661,819719.401068,816249.777162,False,False,False,False
2457064.149827,103859,823859.604307,55.110041,819512.023809,816387.148408,False,False,False,False
2457064.170260,103860,824021.575157,55.943916,819324.389182,816523.500791,False,False,False,False
2457064.190692,103861,824142.413116,56.535004,819128.559357,816628.422302,False,False,False,False
2457064.211124,103862,824186.502211,57.380716,818930.227667,816705.253709,False,False,False,False
2457064.231556,103863,824251.985821,55.724491,818809.159861,816831.549376,False,False,False,False
2457064.251988,103864,824316.854542,55.911648,818603.281347,816843.176880,False,False,False,False
2457064.272421,103865,824604.403479,54.693102,818580.204041,817005.845808,False,False,False,False
2457064.292853,103866,824970.068937,56.404566,818661.796867,817239.699762,False,False,False,False
2457064.313285,103867,825183.555883,56.276415,818603.881305,817299.019270,False,False,False,False
2457064.333717,103868,825445.803947,56.029884,818627.233841,817403.227385,False,False,False,False
2457064.354149,103869,825774.652573,55.068558,818757.015312,817576.332993,False,False,False,False
2457064.374582,103870,825812.231981,53.435324,818582.689928,817406.853381,False,False,False,False
2457064.395014,103871,825899.069662,56.284792,818460.900585,817250.694073,False,False,False,False
2457064.415446,103872,826090.961098,54.655510,818431.954717,817147.640091,False,False,False,False
2457064.435878,103873,823600.605858,51.956856,820121.747386,818723.278682,False,True,True,True
2457064.456310,103874,823016.429892,51.593538,820000.308895,818447.552867,False,False,False,False
2457064.476743,103875,823330.746212,51.617603,819908.072250,818161.023213,False,False,False,False
2457064.497175,103876,823678.361982,54.019053,819869.236355,817888.237257,False,False,False,False
2457064.517607,103877,823929.381096,53.602394,819761.897847,817507.847816,False,False,False,False
2457064.538039,103878,824301.578745,52.460356,819798.937780,817233.504758,False,False,False,False
2457064.558471,103879,824468.422678,48.845671,819628.523969,816714.355147,False,False,False,False
2457064.578903,103880,824715.598232,51.635700,819593.764224,816294.675283,False,False,False,False
2457064.599336,103881,824932.570326,51.647806,819503.160467,815784.331445,False,False,False,False
2457064.619768,103882,825442.011915,52.057047,819772.196179,815600.361724,False,False,False,False
2457064.640200,103883,825701.553329,50.063431,819797.339538,815140.949984,False,False,False,False
2457064.660632,103884,826260.220446,48.347982,820124.700850,814954.091821,False,False,False,False
2457064.681064,103885,823031.597673,52.619528,822131.911560,816419.461950,False,True,True,True
2457064.701497,103886,823045.315620,51.989525,822669.617255,816389.885033,False,False,False,False
2457064.721929,103887,824395.271677,52.453062,823520.347622,816650.188803,False,False,False,False
2457064.742361,103888,825208.678341,52.545582,823861.489783,816380.189850,False,False,False,False
2457064.762793,103889,825954.608982,52.123730,824164.453018,816053.819317,False,False,False,False
2457064.783225,103890,826621.857548,51.896160,824513.986192,815758.424476,False,False,False,False
2457064.803658,103891,827248.448788,50.738422,824893.765922,815480.370487,False,False,False,False
2457064.824090,103892,828042.717291,52.456865,825422.767023,815341.367937,False,False,False,False
2457064.844522,103893,828966.230686,52.896832,826132.408944,815375.603076,False,False,False,False
2457064.864954,103894,829981.481010,53.190224,826899.194044,815462.393817,False,False,False,False
2457064.885386,103895,830881.646173,53.335310,827564.003829,815445.424500,False,False,False,False
2457064.905818,103896,831729.964937,58.308203,828177.897417,815378.561782,False,False,False,False
2457064.926250,103897,832762.717163,50.770630,829007.713192,815531.441429,False,False,False,False
2457064.946683,103898,833689.097151,55.491343,829667.758705,815521.113141,False,False,False,False
2457064.967115,103899,834858.122709,54.116907,830472.819672,815665.064933,False,False,False,False
2457064.987547,103900,835965.955429,53.250381,831203.706207,815746.754577,False,False,False,False
2457065.007979,103901,837087.325064,53.845186,832046.754411,815955.068575,False,False,False,False
2457065.028411,103902,837881.636028,53.854862,832608.672157,815899.183843,False,False,False,False
2457065.048844,103903,839081.199471,54.545738,833560.305490,816252.317388,False,False,False,False
2457065.069276,103904,840182.365942,52.989305,834439.448848,816554.509691,False,False,False,False
2457065.089708,103905,841154.819450,50.932106,835186.286979,816748.067506,False,False,False,False
2457065.110140,103906,844225.073421,54.627979,838021.892484,819056.047954,False,False,False,False
2457065.130572,103907,845060.646936,55.224257,838597.822372,819131.845473,False,False,False,False
2457065.151004,103908,845276.544125,57.940601,838552.148821,818615.213882,False,False,False,False
2457065.171437,103909,841637.003849,51.354534,839973.559603,819596.358975,False,True,True,True
2457065.191869,103910,841105.016064,52.647861,840002.108956,819216.682644,False,False,False,False
2457065.212301,103911,841702.592140,51.467003,840224.313982,819063.873352,False,False,False,False
2457065.232733,103912,842330.073305,53.003515,840526.988822,819025.735537,False,False,False,False
2457065.253165,103913,842622.860371,53.438412,840517.917606,818710.857276,False,False,False,False
2457065.273597,103914,843026.688103,50.113258,840506.178133,818428.938266,False,False,False,False
2457065.294030,103915,843348.928246,52.653999,840393.605820,818082.237889,False,False,False,False
2457065.314462,103916,843708.969875,54.037617,840354.963117,817845.757128,False,False,False,False
2457065.334894,103917,843836.668949,52.824902,840144.935810,817474.232526,False,False,False,False
2457065.355326,103918,843901.096533,52.919115,839862.263200,817066.260276,False,False,False,False
2457065.375758,103919,843875.669260,56.268217,839448.272637,816562.841515,False,False,False,False
2457065.396190,103920,843712.048040,58.923540,838937.704553,815998.207969,False,False,False,False
2457065.416623,103921,843548.631592,54.793640,838420.006046,815461.117137,False,False,False,False
2457065.437055,103922,843404.046471,53.687019,837964.976379,815020.506567,False,False,False,False
2457065.457487,103923,843296.144573,53.901371,837541.504873,814644.235239,False,False,False,False
2457065.477919,103924,843404.007322,52.888056,837390.085742,814571.607093,False,False,False,False
2457065.498351,103925,843164.783834,54.518740,836897.830799,814188.390452,False,False,False,False
2457065.518784,103926,843077.640081,55.452715,836516.031482,813944.386878,False,False,False,False
2457065.539216,103927,843922.886917,57.206161,837130.985071,814724.268613,False,False,False,False
2457065.559648,103928,842758.403641,56.682114,835712.143894,813495.738863,False,False,False,False
2457065.580080,103929,842293.600132,57.581036,834998.169436,812995.591770,False,False,False,False
2457065.600512,103930,845946.835011,56.426540,838394.844464,816627.638412,False,False,False,False
2457065.620944,103931,850436.359020,57.965611,842583.710304,821071.355898,False,False,False,False
2457065.641376,103932,845452.953022,56.511410,837314.612601,816074.438295,False,False,False,False
2457065.682241,103934,835467.631136,50.967047,836581.813329,815929.066884,False,True,True,True
2457065.702673,103935,835435.378242,50.296379,836141.384203,815799.284034,False,False,False,False
2457065.723105,103936,835177.476566,48.373791,835474.069307,815450.778662,False,False,False,False
2457065.743537,103937,835179.482311,50.299473,835047.065337,815348.373131,False,False,False,False
2457065.763969,103938,835126.020678,49.971029,834648.702555,815278.011033,False,False,False,False
2457065.784401,103939,835627.811434,49.619146,834823.454976,815781.794393,False,False,False,False
2457065.804834,103940,836220.718882,49.817991,835143.923351,816429.964941,False,False,False,False
2457065.825266,103941,835625.334898,51.612909,834256.629397,815866.710610,False,False,False,False
2457065.845698,103942,835470.125124,50.206305,833808.833082,815737.010924,False,False,False,False
2457065.866130,103943,835460.272253,48.063799,833535.381087,815773.475137,False,False,False,False
2457065.886562,103944,835512.136112,50.336742,833352.507253,815890.171490,False,False,False,False
2457065.906994,103945,835774.500111,51.427761,833359.095061,816183.892972,False,False,False,False
2457065.927427,103946,835806.502604,49.749174,833097.439980,816194.931869,False,False,False,False
2457065.947859,103947,836083.994741,53.756380,833077.434157,816431.274604,False,False,False,False
2457065.968291,103948,836207.427170,51.367874,832924.588418,816516.633354,False,False,False,False
2457065.988723,103949,836391.700016,50.368725,832826.853596,816637.276380,False,False,False,False
2457066.009155,103950,839984.674765,51.446535,836179.049933,820186.465837,False,False,False,False
2457066.029587,103951,841626.286127,53.662825,837655.480923,821837.079300,False,False,False,False
2457066.050020,103952,839123.251360,52.824087,834938.003313,819269.686823,False,False,False,False
2457066.070452,103953,838639.155882,51.709162,834207.089117,818663.619195,False,False,False,False
2457066.090884,103954,838032.740501,52.639473,833371.021394,817926.169704,False,False,False,False
2457066.111316,103955,837709.041443,53.165405,832841.606464,817468.308979,False,False,False,False
2457066.131748,103956,837551.063223,54.496675,832490.801482,817161.320696,False,False,False,False
2457066.152180,103957,833084.555901,48.903114,833931.893066,818617.979169,False,True,True,True
2457066.172612,103958,832279.088276,47.323238,833812.831188,818485.887583,False,True,True,True
2457066.193045,103959,832543.628489,47.155790,833688.640202,818319.890132,False,False,False,False
2457066.213477,103960,832742.624468,46.377615,833538.513866,818099.167190,False,False,False,False
2457066.233909,103961,832859.702410,47.016104,833334.304521,817795.726358,False,False,False,False
2457066.254341,103962,832925.678160,46.556574,833109.460566,817443.334721,False,False,False,False
2457066.274773,103963,833229.890188,46.318087,833067.937133,817246.431786,False,False,False,False
2457066.295205,103964,833573.243908,46.744297,832956.411160,816952.339753,False,False,False,False
2457066.315637,103965,833951.254393,47.201899,832840.599162,816627.578168,False,False,False,False
2457066.336070,103966,835011.131380,47.797400,833456.371064,817008.973458,False,False,False,False
2457066.356502,103967,834833.452589,49.416452,832904.240423,816198.144042,False,False,False,False
2457066.376934,103968,835146.060331,48.163233,832843.287341,815855.417456,False,False,False,False
2457066.397366,103969,835408.831001,47.368584,832697.883865,815406.549151,False,False,False,False
2457066.417798,103970,835799.165733,46.991951,832686.886551,815071.907889,False,False,False,False
2457066.438230,103971,836214.168627,50.525656,832783.376463,814826.207848,False,False,False,False
2457066.458662,103972,836572.785395,50.882856,832793.641626,814477.480764,False,False,False,False
2457066.479094,103973,836958.829639,57.495022,832813.964719,814123.863618,False,False,False,False
2457066.499527,103974,837596.904772,50.813070,833096.531699,814019.479638,False,False,False,False
2457066.519959,103975,838259.338789,51.739267,833436.929315,813961.941828,False,False,False,False
2457066.540391,103976,838702.259911,52.213936,833525.350136,813643.548289,False,False,False,False
2457066.560823,103977,839560.909958,51.766129,834050.861876,813755.522823,False,False,False,False
2457066.581255,103978,840458.489798,54.991610,834576.573790,813863.187755,False,False,False,False
2457066.601687,103979,841543.455212,52.347813,835323.466463,814189.782675,False,False,False,False
2457066.622120,103980,842632.058952,51.203346,836135.191092,814581.231344,False,False,False,False
2457066.642552,103981,840115.929411,48.881067,838174.631153,816202.720358,False,True,True,True
2457066.662984,103982,840230.939323,47.775826,838779.454839,816394.218906,False,False,False,False
2457066.683416,103983,841318.728167,47.535452,839393.032426,816601.384455,False,False,False,False
2457066.703848,103984,842289.023516,48.518484,839921.812519,816732.944942,False,False,False,False
2457066.724280,103985,843209.401123,47.476562,840414.187403,816839.532172,False,False,False,False
2457066.744712,103986,844054.030890,49.448870,840930.950566,816984.137557,False,False,False,False
2457066.765144,103987,844842.367342,48.189917,841434.540044,817131.341844,False,False,False,False
2457066.785577,103988,845676.662714,48.592817,842002.412540,817360.677882,False,False,False,False
2457066.806009,103989,846309.175684,49.721449,842396.212013,817435.788128,False,False,False,False
2457066.826441,103990,847053.822678,50.031021,842873.080207,817615.724509,False,False,False,False
2457066.846873,103991,847684.290949,51.232649,843187.789139,817657.070624,False,False,False,False
2457066.867305,103992,848269.777910,51.530874,843505.521095,817726.711932,False,False,False,False
2457066.887737,103993,849277.851841,55.568523,844275.247411,818275.205244,False,False,False,False
2457066.908169,103994,849917.312639,55.034292,844627.510886,818434.552425,False,False,False,False
2457066.928602,103995,850097.833298,54.147964,844530.223267,818173.989059,False,False,False,False
2457066.949034,103996,850518.019180,53.147873,844674.994573,818186.309945,False,False,False,False
2457066.969466,103997,850925.737303,53.282953,844789.444218,818200.166256,False,False,False,False
2457066.989898,103998,851101.384382,59.866770,844694.014289,818036.880050,False,False,False,False
2457067.010330,103999,851291.177370,54.963995,844679.945435,817988.411330,False,False,False,False
2457067.030762,104000,851511.954197,55.463299,844632.152372,817940.229841,False,False,False,False
2457067.051194,104001,851453.219435,55.429300,844301.142930,817643.230536,False,False,False,False
2457067.071626,104002,851628.372021,55.273167,844223.989817,817634.702606,False,False,False,False
2457067.092058,104003,851274.374172,54.233967,843667.607478,817181.604474,False,False,False,False
2457067.112491,104004,850991.261044,55.391895,843167.409056,816819.219782,False,False,False,False
2457067.132923,104005,847679.275723,46.378681,844843.376801,818667.227721,False,True,True,True
2457067.153355,104006,845909.788420,45.540186,843756.864947,817786.506738,False,True,True,True
2457067.173787,104007,845474.491299,47.035664,843061.694146,817330.230670,False,False,False,False
2457067.194219,104008,845297.827040,48.154581,842622.180356,817161.900287,False,False,False,False
2457067.214651,104009,845606.508226,47.678488,842606.556258,817448.768204,False,False,False,False
2457067.235083,104010,844663.215866,49.625137,841338.898027,816513.770047,False,False,False,False
2457067.255515,104011,843841.335831,50.433823,840223.863668,815760.268037,False,False,False,False
2457067.275947,104012,843434.615629,50.005152,839459.319486,815384.683541,False,False,False,False
2457067.296380,104013,842824.710745,51.858492,838495.319583,814835.485592,False,False,False,False
2457067.316812,104014,842497.122192,51.313721,837811.004087,814590.086265,False,False,False,False
2457067.337244,104015,841922.221539,52.219242,836862.584991,814102.855929,False,False,False,False
2457067.357676,104016,841361.075756,51.882969,835992.800429,813714.568098,False,False,False,False
2457067.378108,104017,838138.129013,46.388565,836903.532465,815125.025391,False,True,True,True
2457067.398540,104018,835905.022951,47.796270,836778.221226,815515.506105,False,True,True,True
2457067.418972,104019,835775.558420,46.847319,836106.757174,815373.645936,False,False,False,False
2457067.439404,104020,835646.884438,45.652763,835516.027063,815323.994370,False,False,False,False
2457067.459837,104021,835380.223366,46.452538,834906.630461,815264.769597,False,False,False,False
2457067.480269,104022,835267.179392,46.210936,834445.384257,815360.338269,False,False,False,False
2457067.500701,104023,835143.301619,48.237558,833895.076711,815371.008775,False,False,False,False
2457067.521133,104024,835150.643084,46.279776,833395.748540,815434.325525,False,False,False,False
2457067.541565,104025,835172.044306,46.824141,833008.625606,815608.989921,False,False,False,False
2457067.561997,104026,834785.213562,47.057251,832424.837844,815583.619992,False,False,False,False
2457067.582429,104027,834588.386719,47.471313,831903.818778,815615.149405,False,False,False,False
2457067.602861,104028,834602.109499,47.510931,831555.439936,815810.977880,False,False,False,False
2457067.643726,104030,831309.755730,47.880196,831680.106091,816989.366957,False,True,True,True
2457067.664158,104031,831210.963915,48.150900,831393.544581,817207.635244,False,False,False,False
2457067.684590,104032,831247.219757,46.738403,831090.951952,817392.184866,False,False,False,False
2457067.705022,104033,831456.369194,46.772285,830872.241314,817640.790514,False,False,False,False
2457067.725454,104034,831686.766865,45.490292,830680.019248,817894.023650,False,False,False,False
2457067.745886,104035,831597.537001,48.687632,830199.319428,817834.997224,False,False,False,False
2457067.766318,104036,831693.978981,47.317192,829944.106526,817975.880200,False,False,False,False
2457067.786750,104037,831669.242399,46.919886,829637.970946,818038.602343,False,False,False,False
2457067.807182,104038,832079.598854,45.650230,829798.320115,818539.054777,False,False,False,False
2457067.827614,104039,831822.566652,46.271734,829332.248374,818382.968471,False,False,False,False
2457067.848047,104040,831610.308144,45.555717,828881.605281,818210.990326,False,False,False,False
2457067.868479,104041,831234.795527,48.080976,828283.677328,817859.370750,False,False,False,False
2457067.888911,104042,831008.440901,47.457102,827974.127269,817762.914666,False,False,False,False
2457067.909343,104043,831163.638763,45.196075,827976.401820,817944.383151,False,False,False,False
2457067.929775,104044,830805.579161,46.948725,827419.245770,817532.022402,False,False,False,False
2457067.950207,104045,830611.282293,47.402483,826995.990714,817218.853203,False,False,False,False
2457067.970639,104046,830760.633205,48.708027,826959.947946,817258.060941,False,False,False,False
2457067.991071,104047,830541.509415,51.949203,826532.935981,816871.530627,False,False,False,False
2457068.011503,104048,830394.501541,51.136337,826190.607666,816535.171063,False,False,False,False
2457068.031935,104049,830453.681389,50.418190,826037.039473,816353.503936,False,False,False,False
2457068.052368,104050,830227.371092,49.580317,825737.783998,815992.714428,False,False,False,False
2457068.072800,104051,829976.491512,51.075062,825376.257803,815537.036155,False,False,False,False
2457068.093232,104052,829833.004593,50.873337,824979.257374,815014.263184,False,False,False,False
2457068.113664,104053,825190.133589,46.454569,826700.906146,816579.692114,False,True,True,True
2457068.134096,104054,823674.566021,46.204777,826820.557349,816514.018004,False,True,True,True
2457068.154528,104055,824058.956030,46.346025,826673.649981,816154.188313,False,False,False,False
2457068.174960,104056,824328.312510,46.944792,826572.186427,815813.862991,False,False,False,False
